incident_id,external_id,organization_id,title,severity,status,description,created_at,resolved_at
INC09789,INC-SOC-109789,ORG00781,Credential Attack,Low,Investigating,Security control deviation detected.,2026-08-12 23:17:00,
INC09790,INC-SOC-109790,ORG00431,Phishing Campaign,Medium,Resolved,Multiple suspicious events correlated.,2026-08-15 01:13:00,2026-08-17 11:13:00
INC09791,INC-SOC-109791,ORG00200,Malware Infection,Low,Closed,Security control deviation detected.,2026-08-06 10:47:00,2026-08-07 01:47:00
INC09792,INC-SOC-109792,ORG00915,Credential Attack,Medium,Resolved,Security control deviation detected.,2026-09-03 22:02:00,2026-09-04 23:02:00
INC09793,INC-SOC-109793,ORG00473,Phishing Campaign,Low,Resolved,Potential compromise identified.,2026-08-17 13:59:00,2026-08-19 17:59:00
INC09794,INC-SOC-109794,ORG00958,Suspicious Network Activity,High,Investigating,Malicious activity detected across telemetry.,2026-08-13 23:39:00,
INC09795,INC-SOC-109795,ORG00897,Privilege Escalation,Low,Open,Multiple suspicious events correlated.,2026-08-31 09:03:00,
INC09796,INC-SOC-109796,ORG00021,Data Exfiltration,Low,Investigating,Multiple suspicious events correlated.,2026-09-01 06:08:00,
INC09797,INC-SOC-109797,ORG00163,Suspicious Network Activity,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-09 20:01:00,2026-08-10 14:01:00
INC09798,INC-SOC-109798,ORG00354,Phishing Campaign,High,Resolved,Malicious activity detected across telemetry.,2026-08-24 23:44:00,2026-08-25 13:44:00
INC09799,INC-SOC-109799,ORG00389,Credential Attack,High,Closed,Security control deviation detected.,2026-09-09 18:50:00,2026-09-12 06:50:00
INC09800,INC-SOC-109800,ORG00605,Phishing Campaign,Low,Resolved,Security control deviation detected.,2026-08-26 15:47:00,2026-08-27 04:47:00
INC09801,INC-SOC-109801,ORG00521,Privilege Escalation,High,Investigating,Security control deviation detected.,2026-08-12 11:49:00,
INC09802,INC-SOC-109802,ORG00185,Credential Attack,High,Investigating,Potential compromise identified.,2026-08-09 11:46:00,
INC09803,INC-SOC-109803,ORG00698,Phishing Campaign,High,Closed,Malicious activity detected across telemetry.,2026-08-25 17:17:00,2026-08-26 23:17:00
INC09804,INC-SOC-109804,ORG00863,Malware Infection,Critical,Resolved,Security control deviation detected.,2026-08-07 16:08:00,2026-08-08 15:08:00
INC09805,INC-SOC-109805,ORG00177,Suspicious Network Activity,Medium,Closed,Multiple suspicious events correlated.,2026-08-12 20:17:00,2026-08-14 04:17:00
INC09806,INC-SOC-109806,ORG00767,Malware Infection,High,Resolved,Security control deviation detected.,2026-08-19 07:59:00,2026-08-21 15:59:00
INC09807,INC-SOC-109807,ORG00696,Privilege Escalation,Critical,Resolved,Multiple suspicious events correlated.,2026-08-27 01:16:00,2026-08-28 17:16:00
INC09808,INC-SOC-109808,ORG00808,Phishing Campaign,Low,Investigating,Malicious activity detected across telemetry.,2026-09-01 04:58:00,
INC09809,INC-SOC-109809,ORG00556,Credential Attack,Critical,Resolved,Potential compromise identified.,2026-08-29 17:50:00,2026-08-30 00:50:00
INC09810,INC-SOC-109810,ORG00684,Data Exfiltration,Critical,Resolved,Multiple suspicious events correlated.,2026-08-28 10:29:00,2026-08-30 13:29:00
INC09811,INC-SOC-109811,ORG00403,Malware Infection,High,Closed,Security control deviation detected.,2026-09-06 01:13:00,2026-09-07 14:13:00
INC09812,INC-SOC-109812,ORG00985,Data Exfiltration,Critical,Closed,Security control deviation detected.,2026-08-09 04:39:00,2026-08-09 13:39:00
INC09813,INC-SOC-109813,ORG00444,Malware Infection,Medium,Resolved,Security control deviation detected.,2026-08-14 02:11:00,2026-08-14 21:11:00
INC09814,INC-SOC-109814,ORG00244,Credential Attack,Low,Open,Malicious activity detected across telemetry.,2026-08-29 14:56:00,
INC09815,INC-SOC-109815,ORG00922,Malware Infection,High,Closed,Security control deviation detected.,2026-08-16 12:41:00,2026-08-18 18:41:00
INC09816,INC-SOC-109816,ORG00278,Privilege Escalation,Critical,Resolved,Security control deviation detected.,2026-08-16 11:03:00,2026-08-18 00:03:00
INC09817,INC-SOC-109817,ORG00722,Privilege Escalation,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-17 08:02:00,2026-08-19 19:02:00
INC09818,INC-SOC-109818,ORG00615,Suspicious Network Activity,Medium,Resolved,Potential compromise identified.,2026-08-18 00:27:00,2026-08-19 11:27:00
INC09819,INC-SOC-109819,ORG00074,Phishing Campaign,Critical,Closed,Malicious activity detected across telemetry.,2026-09-08 19:34:00,2026-09-11 17:34:00
INC09820,INC-SOC-109820,ORG00539,Phishing Campaign,High,Investigating,Security control deviation detected.,2026-08-23 03:33:00,
INC09821,INC-SOC-109821,ORG00294,Malware Infection,High,Resolved,Security control deviation detected.,2026-08-04 04:34:00,2026-08-04 22:34:00
INC09822,INC-SOC-109822,ORG00620,Data Exfiltration,High,Investigating,Security control deviation detected.,2026-08-04 00:32:00,
INC09823,INC-SOC-109823,ORG00245,Credential Attack,Critical,Resolved,Security control deviation detected.,2026-08-19 21:26:00,2026-08-20 23:26:00
INC09824,INC-SOC-109824,ORG00068,Phishing Campaign,Low,Resolved,Potential compromise identified.,2026-09-09 22:41:00,2026-09-11 18:41:00
INC09825,INC-SOC-109825,ORG00359,Suspicious Network Activity,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-24 01:51:00,2026-08-26 16:51:00
INC09826,INC-SOC-109826,ORG00301,Privilege Escalation,Low,Resolved,Multiple suspicious events correlated.,2026-08-24 23:42:00,2026-08-25 05:42:00
INC09827,INC-SOC-109827,ORG00633,Phishing Campaign,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-15 07:40:00,2026-08-15 09:40:00
INC09828,INC-SOC-109828,ORG00006,Phishing Campaign,Medium,Closed,Security control deviation detected.,2026-09-07 03:38:00,2026-09-08 22:38:00
INC09829,INC-SOC-109829,ORG00122,Credential Attack,Critical,Closed,Security control deviation detected.,2026-09-02 20:47:00,2026-09-05 03:47:00
INC09830,INC-SOC-109830,ORG00786,Credential Attack,High,Resolved,Malicious activity detected across telemetry.,2026-08-17 03:12:00,2026-08-18 19:12:00
INC09831,INC-SOC-109831,ORG00274,Suspicious Network Activity,Low,Resolved,Multiple suspicious events correlated.,2026-08-14 00:53:00,2026-08-15 23:53:00
INC09832,INC-SOC-109832,ORG00342,Phishing Campaign,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-14 20:26:00,2026-08-15 08:26:00
INC09833,INC-SOC-109833,ORG00161,Data Exfiltration,Medium,Closed,Malicious activity detected across telemetry.,2026-08-17 01:51:00,2026-08-17 02:51:00
INC09834,INC-SOC-109834,ORG00615,Phishing Campaign,Critical,Investigating,Potential compromise identified.,2026-09-02 00:16:00,
INC09835,INC-SOC-109835,ORG00046,Data Exfiltration,Critical,Resolved,Potential compromise identified.,2026-08-23 08:04:00,2026-08-24 21:04:00
INC09836,INC-SOC-109836,ORG00691,Credential Attack,Low,Resolved,Security control deviation detected.,2026-08-05 09:04:00,2026-08-08 05:04:00
INC09837,INC-SOC-109837,ORG00251,Suspicious Network Activity,Low,Closed,Potential compromise identified.,2026-08-28 06:12:00,2026-08-30 03:12:00
INC09838,INC-SOC-109838,ORG00044,Suspicious Network Activity,Low,Resolved,Malicious activity detected across telemetry.,2026-09-05 19:34:00,2026-09-06 19:34:00
INC09839,INC-SOC-109839,ORG00459,Phishing Campaign,Low,Resolved,Malicious activity detected across telemetry.,2026-08-14 12:01:00,2026-08-15 20:01:00
INC09840,INC-SOC-109840,ORG00502,Malware Infection,Low,Resolved,Security control deviation detected.,2026-09-08 11:41:00,2026-09-11 09:41:00
INC09841,INC-SOC-109841,ORG00994,Data Exfiltration,High,Closed,Malicious activity detected across telemetry.,2026-08-11 18:40:00,2026-08-11 20:40:00
INC09842,INC-SOC-109842,ORG00009,Privilege Escalation,Medium,Resolved,Potential compromise identified.,2026-09-01 22:25:00,2026-09-03 22:25:00
INC09843,INC-SOC-109843,ORG00585,Privilege Escalation,High,Resolved,Malicious activity detected across telemetry.,2026-08-16 09:03:00,2026-08-16 13:03:00
INC09844,INC-SOC-109844,ORG00662,Data Exfiltration,Medium,Closed,Security control deviation detected.,2026-08-31 22:20:00,2026-09-01 05:20:00
INC09845,INC-SOC-109845,ORG00304,Malware Infection,High,Open,Potential compromise identified.,2026-08-22 23:06:00,
INC09846,INC-SOC-109846,ORG00303,Data Exfiltration,Critical,Closed,Multiple suspicious events correlated.,2026-08-07 15:21:00,2026-08-07 19:21:00
INC09847,INC-SOC-109847,ORG00799,Privilege Escalation,Medium,Open,Malicious activity detected across telemetry.,2026-08-09 12:05:00,
INC09848,INC-SOC-109848,ORG00849,Suspicious Network Activity,Medium,Resolved,Potential compromise identified.,2026-08-01 15:10:00,2026-08-02 01:10:00
INC09849,INC-SOC-109849,ORG00090,Data Exfiltration,Medium,Investigating,Malicious activity detected across telemetry.,2026-08-25 10:01:00,
INC09850,INC-SOC-109850,ORG00595,Credential Attack,Critical,Investigating,Multiple suspicious events correlated.,2026-08-30 00:35:00,
INC09851,INC-SOC-109851,ORG00841,Phishing Campaign,Low,Resolved,Potential compromise identified.,2026-08-25 12:09:00,2026-08-27 08:09:00
INC09852,INC-SOC-109852,ORG00026,Malware Infection,Critical,Investigating,Multiple suspicious events correlated.,2026-09-04 10:15:00,
INC09853,INC-SOC-109853,ORG00621,Credential Attack,Medium,Resolved,Security control deviation detected.,2026-08-13 13:01:00,2026-08-15 02:01:00
INC09854,INC-SOC-109854,ORG00976,Phishing Campaign,Medium,Closed,Multiple suspicious events correlated.,2026-08-01 08:09:00,2026-08-02 07:09:00
INC09855,INC-SOC-109855,ORG00815,Credential Attack,Low,Resolved,Multiple suspicious events correlated.,2026-08-31 16:19:00,2026-09-01 21:19:00
INC09856,INC-SOC-109856,ORG00232,Privilege Escalation,Low,Resolved,Multiple suspicious events correlated.,2026-08-07 02:51:00,2026-08-08 07:51:00
INC09857,INC-SOC-109857,ORG00531,Credential Attack,Low,Closed,Potential compromise identified.,2026-08-03 17:33:00,2026-08-06 15:33:00
INC09858,INC-SOC-109858,ORG00275,Malware Infection,High,Open,Malicious activity detected across telemetry.,2026-08-14 18:18:00,
INC09859,INC-SOC-109859,ORG00331,Malware Infection,Low,Resolved,Multiple suspicious events correlated.,2026-08-20 03:29:00,2026-08-21 07:29:00
INC09860,INC-SOC-109860,ORG00923,Suspicious Network Activity,High,Resolved,Multiple suspicious events correlated.,2026-08-15 03:26:00,2026-08-16 00:26:00
INC09861,INC-SOC-109861,ORG00156,Suspicious Network Activity,Medium,Closed,Security control deviation detected.,2026-08-23 13:36:00,2026-08-25 12:36:00
INC09862,INC-SOC-109862,ORG00129,Phishing Campaign,Medium,Resolved,Security control deviation detected.,2026-09-01 14:56:00,2026-09-01 18:56:00
INC09863,INC-SOC-109863,ORG00916,Suspicious Network Activity,Medium,Open,Security control deviation detected.,2026-08-24 23:39:00,
INC09864,INC-SOC-109864,ORG00442,Data Exfiltration,High,Resolved,Potential compromise identified.,2026-08-26 03:26:00,2026-08-28 16:26:00
INC09865,INC-SOC-109865,ORG00436,Phishing Campaign,Critical,Resolved,Multiple suspicious events correlated.,2026-09-07 22:09:00,2026-09-10 15:09:00
INC09866,INC-SOC-109866,ORG00759,Privilege Escalation,High,Resolved,Malicious activity detected across telemetry.,2026-08-28 02:56:00,2026-08-30 14:56:00
INC09867,INC-SOC-109867,ORG00051,Credential Attack,Medium,Resolved,Malicious activity detected across telemetry.,2026-09-03 07:17:00,2026-09-05 12:17:00
INC09868,INC-SOC-109868,ORG00671,Data Exfiltration,Critical,Resolved,Multiple suspicious events correlated.,2026-09-03 06:48:00,2026-09-05 15:48:00
INC09869,INC-SOC-109869,ORG00147,Malware Infection,Low,Resolved,Malicious activity detected across telemetry.,2026-08-28 01:39:00,2026-08-28 21:39:00
INC09870,INC-SOC-109870,ORG00816,Suspicious Network Activity,High,Resolved,Security control deviation detected.,2026-09-08 07:32:00,2026-09-08 09:32:00
INC09871,INC-SOC-109871,ORG00220,Credential Attack,High,Resolved,Malicious activity detected across telemetry.,2026-08-21 10:50:00,2026-08-21 11:50:00
INC09872,INC-SOC-109872,ORG00450,Phishing Campaign,High,Closed,Security control deviation detected.,2026-09-05 21:22:00,2026-09-08 09:22:00
INC09873,INC-SOC-109873,ORG00180,Privilege Escalation,Medium,Resolved,Multiple suspicious events correlated.,2026-08-22 09:00:00,2026-08-23 23:00:00
INC09874,INC-SOC-109874,ORG00678,Privilege Escalation,High,Resolved,Multiple suspicious events correlated.,2026-08-31 16:17:00,2026-09-02 18:17:00
INC09875,INC-SOC-109875,ORG00729,Credential Attack,Critical,Closed,Security control deviation detected.,2026-08-05 05:13:00,2026-08-05 10:13:00
INC09876,INC-SOC-109876,ORG00821,Suspicious Network Activity,High,Closed,Multiple suspicious events correlated.,2026-08-23 04:33:00,2026-08-24 21:33:00
INC09877,INC-SOC-109877,ORG00805,Credential Attack,Critical,Resolved,Multiple suspicious events correlated.,2026-08-20 21:02:00,2026-08-22 10:02:00
INC09878,INC-SOC-109878,ORG00772,Suspicious Network Activity,Medium,Open,Multiple suspicious events correlated.,2026-09-09 13:52:00,
INC09879,INC-SOC-109879,ORG00516,Credential Attack,Low,Investigating,Multiple suspicious events correlated.,2026-08-27 19:01:00,
INC09880,INC-SOC-109880,ORG00645,Data Exfiltration,Medium,Investigating,Potential compromise identified.,2026-08-09 04:54:00,
INC09881,INC-SOC-109881,ORG00532,Phishing Campaign,Low,Closed,Security control deviation detected.,2026-08-21 12:34:00,2026-08-22 04:34:00
INC09882,INC-SOC-109882,ORG00356,Phishing Campaign,Medium,Closed,Multiple suspicious events correlated.,2026-08-22 00:26:00,2026-08-24 20:26:00
INC09883,INC-SOC-109883,ORG00556,Privilege Escalation,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-15 12:27:00,2026-08-15 23:27:00
INC09884,INC-SOC-109884,ORG00267,Data Exfiltration,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-03 15:55:00,2026-08-04 10:55:00
INC09885,INC-SOC-109885,ORG00971,Phishing Campaign,Critical,Open,Malicious activity detected across telemetry.,2026-09-04 03:10:00,
INC09886,INC-SOC-109886,ORG00676,Suspicious Network Activity,Medium,Resolved,Security control deviation detected.,2026-09-08 15:13:00,2026-09-09 05:13:00
INC09887,INC-SOC-109887,ORG00705,Data Exfiltration,Critical,Closed,Security control deviation detected.,2026-08-09 08:49:00,2026-08-11 20:49:00
INC09888,INC-SOC-109888,ORG00800,Privilege Escalation,High,Resolved,Malicious activity detected across telemetry.,2026-08-17 03:34:00,2026-08-18 04:34:00
INC09889,INC-SOC-109889,ORG00574,Malware Infection,Medium,Investigating,Security control deviation detected.,2026-08-12 12:16:00,
INC09890,INC-SOC-109890,ORG00330,Malware Infection,Critical,Resolved,Multiple suspicious events correlated.,2026-09-06 10:27:00,2026-09-07 22:27:00
INC09891,INC-SOC-109891,ORG00158,Credential Attack,Low,Closed,Potential compromise identified.,2026-08-09 10:19:00,2026-08-11 06:19:00
INC09892,INC-SOC-109892,ORG00807,Data Exfiltration,Medium,Closed,Potential compromise identified.,2026-09-03 19:48:00,2026-09-06 18:48:00
INC09893,INC-SOC-109893,ORG00321,Suspicious Network Activity,High,Investigating,Malicious activity detected across telemetry.,2026-08-01 10:29:00,
INC09894,INC-SOC-109894,ORG00433,Suspicious Network Activity,Medium,Investigating,Multiple suspicious events correlated.,2026-08-24 03:39:00,
INC09895,INC-SOC-109895,ORG00427,Privilege Escalation,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-26 11:52:00,2026-08-29 11:52:00
INC09896,INC-SOC-109896,ORG00846,Malware Infection,High,Resolved,Malicious activity detected across telemetry.,2026-08-14 20:21:00,2026-08-15 23:21:00
INC09897,INC-SOC-109897,ORG00900,Credential Attack,Medium,Closed,Multiple suspicious events correlated.,2026-08-08 07:15:00,2026-08-10 20:15:00
INC09898,INC-SOC-109898,ORG00869,Malware Infection,High,Resolved,Potential compromise identified.,2026-09-09 10:08:00,2026-09-11 12:08:00
INC09899,INC-SOC-109899,ORG00735,Phishing Campaign,High,Closed,Potential compromise identified.,2026-08-03 20:25:00,2026-08-06 00:25:00
INC09900,INC-SOC-109900,ORG00908,Credential Attack,Critical,Closed,Potential compromise identified.,2026-08-06 21:49:00,2026-08-07 03:49:00
INC09901,INC-SOC-109901,ORG00978,Phishing Campaign,Medium,Resolved,Security control deviation detected.,2026-08-07 09:58:00,2026-08-09 13:58:00
INC09902,INC-SOC-109902,ORG00273,Suspicious Network Activity,Low,Closed,Potential compromise identified.,2026-08-25 10:27:00,2026-08-25 14:27:00
INC09903,INC-SOC-109903,ORG00401,Data Exfiltration,High,Resolved,Security control deviation detected.,2026-08-13 11:25:00,2026-08-14 23:25:00
INC09904,INC-SOC-109904,ORG00214,Credential Attack,High,Investigating,Potential compromise identified.,2026-08-03 23:57:00,
INC09905,INC-SOC-109905,ORG00606,Credential Attack,High,Closed,Security control deviation detected.,2026-08-04 13:10:00,2026-08-04 22:10:00
INC09906,INC-SOC-109906,ORG00322,Malware Infection,Critical,Resolved,Multiple suspicious events correlated.,2026-08-20 02:36:00,2026-08-23 02:36:00
INC09907,INC-SOC-109907,ORG00709,Phishing Campaign,High,Investigating,Multiple suspicious events correlated.,2026-09-08 14:36:00,
INC09908,INC-SOC-109908,ORG00877,Phishing Campaign,High,Open,Malicious activity detected across telemetry.,2026-09-06 01:44:00,
INC09909,INC-SOC-109909,ORG00301,Privilege Escalation,High,Closed,Malicious activity detected across telemetry.,2026-09-09 13:15:00,2026-09-10 21:15:00
INC09910,INC-SOC-109910,ORG00987,Suspicious Network Activity,Low,Closed,Multiple suspicious events correlated.,2026-08-07 16:03:00,2026-08-08 15:03:00
INC09911,INC-SOC-109911,ORG00777,Phishing Campaign,Low,Resolved,Potential compromise identified.,2026-09-01 09:39:00,2026-09-02 20:39:00
INC09912,INC-SOC-109912,ORG00531,Phishing Campaign,Low,Resolved,Multiple suspicious events correlated.,2026-08-02 13:43:00,2026-08-04 13:43:00
INC09913,INC-SOC-109913,ORG00230,Privilege Escalation,Critical,Resolved,Multiple suspicious events correlated.,2026-08-03 11:08:00,2026-08-03 17:08:00
INC09914,INC-SOC-109914,ORG00991,Malware Infection,High,Resolved,Potential compromise identified.,2026-09-06 12:18:00,2026-09-08 06:18:00
INC09915,INC-SOC-109915,ORG00539,Data Exfiltration,Low,Resolved,Potential compromise identified.,2026-09-03 21:21:00,2026-09-05 22:21:00
INC09916,INC-SOC-109916,ORG00364,Data Exfiltration,High,Closed,Malicious activity detected across telemetry.,2026-08-22 18:02:00,2026-08-25 10:02:00
INC09917,INC-SOC-109917,ORG00487,Data Exfiltration,Medium,Closed,Multiple suspicious events correlated.,2026-08-07 16:52:00,2026-08-07 23:52:00
INC09918,INC-SOC-109918,ORG00251,Malware Infection,High,Closed,Multiple suspicious events correlated.,2026-08-21 20:23:00,2026-08-22 10:23:00
INC09919,INC-SOC-109919,ORG00387,Phishing Campaign,Critical,Resolved,Multiple suspicious events correlated.,2026-08-03 00:51:00,2026-08-04 12:51:00
INC09920,INC-SOC-109920,ORG00191,Suspicious Network Activity,High,Resolved,Malicious activity detected across telemetry.,2026-09-07 15:21:00,2026-09-08 06:21:00
INC09921,INC-SOC-109921,ORG00002,Privilege Escalation,Medium,Investigating,Security control deviation detected.,2026-08-29 06:58:00,
INC09922,INC-SOC-109922,ORG00941,Suspicious Network Activity,Medium,Closed,Potential compromise identified.,2026-08-09 01:04:00,2026-08-10 03:04:00
INC09923,INC-SOC-109923,ORG00183,Privilege Escalation,High,Resolved,Potential compromise identified.,2026-08-09 10:29:00,2026-08-10 08:29:00
INC09924,INC-SOC-109924,ORG00626,Suspicious Network Activity,Low,Resolved,Security control deviation detected.,2026-08-14 15:52:00,2026-08-17 03:52:00
INC09925,INC-SOC-109925,ORG00469,Privilege Escalation,Critical,Closed,Multiple suspicious events correlated.,2026-08-13 18:48:00,2026-08-14 18:48:00
INC09926,INC-SOC-109926,ORG00733,Data Exfiltration,High,Resolved,Multiple suspicious events correlated.,2026-08-25 14:10:00,2026-08-28 01:10:00
INC09927,INC-SOC-109927,ORG00336,Suspicious Network Activity,Medium,Resolved,Security control deviation detected.,2026-08-29 08:54:00,2026-08-29 20:54:00
INC09928,INC-SOC-109928,ORG00485,Credential Attack,Medium,Resolved,Multiple suspicious events correlated.,2026-08-26 15:25:00,2026-08-26 17:25:00
INC09929,INC-SOC-109929,ORG00902,Suspicious Network Activity,Medium,Investigating,Security control deviation detected.,2026-08-14 18:19:00,
INC09930,INC-SOC-109930,ORG00063,Credential Attack,Critical,Closed,Potential compromise identified.,2026-08-12 23:29:00,2026-08-14 21:29:00
INC09931,INC-SOC-109931,ORG00876,Suspicious Network Activity,Low,Resolved,Multiple suspicious events correlated.,2026-08-20 07:38:00,2026-08-20 14:38:00
INC09932,INC-SOC-109932,ORG00190,Credential Attack,Critical,Closed,Malicious activity detected across telemetry.,2026-08-12 06:01:00,2026-08-14 03:01:00
INC09933,INC-SOC-109933,ORG00221,Data Exfiltration,High,Closed,Security control deviation detected.,2026-08-06 12:26:00,2026-08-08 08:26:00
INC09934,INC-SOC-109934,ORG00590,Suspicious Network Activity,High,Resolved,Multiple suspicious events correlated.,2026-08-21 23:02:00,2026-08-23 11:02:00
INC09935,INC-SOC-109935,ORG00389,Malware Infection,Low,Closed,Malicious activity detected across telemetry.,2026-08-08 21:25:00,2026-08-11 01:25:00
INC09936,INC-SOC-109936,ORG00671,Privilege Escalation,Critical,Resolved,Multiple suspicious events correlated.,2026-08-29 21:22:00,2026-09-01 09:22:00
INC09937,INC-SOC-109937,ORG00420,Suspicious Network Activity,Medium,Resolved,Security control deviation detected.,2026-08-14 04:22:00,2026-08-15 01:22:00
INC09938,INC-SOC-109938,ORG00716,Phishing Campaign,Medium,Resolved,Security control deviation detected.,2026-09-07 10:08:00,2026-09-10 07:08:00
INC09939,INC-SOC-109939,ORG00747,Credential Attack,Critical,Resolved,Potential compromise identified.,2026-08-01 16:36:00,2026-08-04 03:36:00
INC09940,INC-SOC-109940,ORG00526,Privilege Escalation,Critical,Closed,Malicious activity detected across telemetry.,2026-08-12 19:16:00,2026-08-13 04:16:00
INC09941,INC-SOC-109941,ORG00905,Data Exfiltration,Low,Open,Malicious activity detected across telemetry.,2026-08-19 20:39:00,
INC09942,INC-SOC-109942,ORG00855,Suspicious Network Activity,High,Resolved,Security control deviation detected.,2026-09-01 03:12:00,2026-09-01 20:12:00
INC09943,INC-SOC-109943,ORG00719,Malware Infection,Critical,Investigating,Security control deviation detected.,2026-08-26 23:25:00,
INC09944,INC-SOC-109944,ORG00210,Data Exfiltration,Low,Resolved,Potential compromise identified.,2026-08-23 00:33:00,2026-08-24 13:33:00
INC09945,INC-SOC-109945,ORG00863,Malware Infection,Low,Investigating,Security control deviation detected.,2026-09-02 04:05:00,
INC09946,INC-SOC-109946,ORG00705,Malware Infection,Low,Open,Malicious activity detected across telemetry.,2026-09-02 11:16:00,
INC09947,INC-SOC-109947,ORG00763,Malware Infection,Medium,Closed,Multiple suspicious events correlated.,2026-08-22 11:36:00,2026-08-24 06:36:00
INC09948,INC-SOC-109948,ORG00732,Privilege Escalation,High,Resolved,Potential compromise identified.,2026-09-04 13:08:00,2026-09-04 23:08:00
INC09949,INC-SOC-109949,ORG00424,Data Exfiltration,Low,Resolved,Security control deviation detected.,2026-09-07 22:41:00,2026-09-08 09:41:00
INC09950,INC-SOC-109950,ORG00494,Malware Infection,High,Investigating,Multiple suspicious events correlated.,2026-08-24 21:07:00,
INC09951,INC-SOC-109951,ORG00218,Malware Infection,Low,Closed,Multiple suspicious events correlated.,2026-08-04 06:46:00,2026-08-04 15:46:00
INC09952,INC-SOC-109952,ORG00703,Phishing Campaign,Medium,Resolved,Malicious activity detected across telemetry.,2026-09-06 16:06:00,2026-09-07 20:06:00
INC09953,INC-SOC-109953,ORG00290,Privilege Escalation,Medium,Resolved,Multiple suspicious events correlated.,2026-08-31 22:11:00,2026-09-03 11:11:00
INC09954,INC-SOC-109954,ORG00838,Malware Infection,Low,Resolved,Potential compromise identified.,2026-08-02 14:27:00,2026-08-04 17:27:00
INC09955,INC-SOC-109955,ORG00085,Suspicious Network Activity,Low,Resolved,Multiple suspicious events correlated.,2026-08-26 21:13:00,2026-08-27 13:13:00
INC09956,INC-SOC-109956,ORG00251,Phishing Campaign,Low,Closed,Security control deviation detected.,2026-08-09 14:36:00,2026-08-09 21:36:00
INC09957,INC-SOC-109957,ORG00068,Privilege Escalation,Medium,Resolved,Security control deviation detected.,2026-09-07 10:51:00,2026-09-08 12:51:00
INC09958,INC-SOC-109958,ORG00166,Credential Attack,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-03 04:44:00,2026-08-04 20:44:00
INC09959,INC-SOC-109959,ORG00028,Suspicious Network Activity,Low,Resolved,Potential compromise identified.,2026-08-17 00:43:00,2026-08-18 10:43:00
INC09960,INC-SOC-109960,ORG00548,Credential Attack,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-06 16:54:00,2026-08-07 13:54:00
INC09961,INC-SOC-109961,ORG00809,Phishing Campaign,Critical,Closed,Malicious activity detected across telemetry.,2026-08-11 05:43:00,2026-08-12 20:43:00
INC09962,INC-SOC-109962,ORG00253,Privilege Escalation,Critical,Closed,Potential compromise identified.,2026-09-05 06:14:00,2026-09-05 22:14:00
INC09963,INC-SOC-109963,ORG00544,Malware Infection,Low,Closed,Potential compromise identified.,2026-08-04 00:56:00,2026-08-05 08:56:00
INC09964,INC-SOC-109964,ORG00348,Credential Attack,Low,Closed,Potential compromise identified.,2026-09-09 13:17:00,2026-09-10 06:17:00
INC09965,INC-SOC-109965,ORG00911,Data Exfiltration,Critical,Closed,Potential compromise identified.,2026-08-03 13:24:00,2026-08-05 06:24:00
INC09966,INC-SOC-109966,ORG00960,Suspicious Network Activity,Medium,Closed,Security control deviation detected.,2026-08-03 05:29:00,2026-08-04 13:29:00
INC09967,INC-SOC-109967,ORG00210,Phishing Campaign,High,Resolved,Security control deviation detected.,2026-08-06 04:31:00,2026-08-07 00:31:00
INC09968,INC-SOC-109968,ORG00560,Phishing Campaign,Low,Resolved,Security control deviation detected.,2026-08-02 19:57:00,2026-08-03 07:57:00
INC09969,INC-SOC-109969,ORG00966,Malware Infection,Medium,Investigating,Multiple suspicious events correlated.,2026-08-24 04:27:00,
INC09970,INC-SOC-109970,ORG00854,Malware Infection,Medium,Resolved,Security control deviation detected.,2026-08-17 13:16:00,2026-08-18 07:16:00
INC09971,INC-SOC-109971,ORG00932,Privilege Escalation,Low,Closed,Security control deviation detected.,2026-08-25 02:48:00,2026-08-27 01:48:00
INC09972,INC-SOC-109972,ORG00035,Privilege Escalation,Critical,Resolved,Multiple suspicious events correlated.,2026-09-09 00:08:00,2026-09-09 20:08:00
INC09973,INC-SOC-109973,ORG00416,Suspicious Network Activity,High,Investigating,Multiple suspicious events correlated.,2026-08-14 13:26:00,
INC09974,INC-SOC-109974,ORG00206,Phishing Campaign,Critical,Resolved,Potential compromise identified.,2026-08-14 06:28:00,2026-08-15 04:28:00
INC09975,INC-SOC-109975,ORG00636,Data Exfiltration,Critical,Resolved,Multiple suspicious events correlated.,2026-08-15 09:41:00,2026-08-16 14:41:00
INC09976,INC-SOC-109976,ORG00229,Data Exfiltration,High,Closed,Multiple suspicious events correlated.,2026-08-09 08:27:00,2026-08-10 23:27:00
INC09977,INC-SOC-109977,ORG00703,Phishing Campaign,Low,Resolved,Security control deviation detected.,2026-08-01 06:30:00,2026-08-02 08:30:00
INC09978,INC-SOC-109978,ORG00146,Privilege Escalation,High,Resolved,Malicious activity detected across telemetry.,2026-08-05 16:05:00,2026-08-08 01:05:00
